title,url,date_published,snippet,body
Japan criticizes Russia for suspending fishing pact,https://apnews.com/004ab37ac37b35a2eb7695b7564d2502,2022-06-08T13:11:12Z,Japan has criticized Russia’s suspension of an agreement allowing Japanese to fish in waters near disputed islands as relations between the countries deteriorate over the war in Ukraine. The fishing deal has been in place since 1998 and allows Japanese…,"By MARI YAMAGUCHI - Associated Press
TOKYO (AP) Japan on Wednesday criticized Russias announcement that it is suspending an agreement allowing Japanese to fish in waters near disputed islands, as re… [+2727 chars]"
"Cyberattack hits Norway, pro-Russian hacker group fingered",https://apnews.com/b837c155fde5d9cb4215b77dff9a94f0,2022-06-29T15:32:41Z,Norwegian authorities say a cyberattack has temporarily knocked out public and private websites in Norway in the past 24 hours. Norwegian Prime Minister Jonas Gahr Støre said that to his knowledge Wednesday's attack “has not caused any significant damage.” Th…,"COPENHAGEN, Denmark (AP) A cyberattack temporarily knocked out public and private websites in Norway in the past 24 hours, Norwegian authorities said Wednesday.
Norwegian Prime Minister Jonas Gahr S… [+1755 chars]"
Live updates | Ukraine reports battle gains and challenges,https://apnews.com/2275d79825311606d80df893e6c34517,2022-06-01T09:27:24Z,"A regional governor in southern Ukraine says Russian troops are retreating and blowing up bridges to obstruct a possible Ukrainian advance. In eastern Ukraine, officials say Russian forces control 70% of the city of Sievierodonetsk, which in recent days becam…","KYIV, Ukraine A regional governor in southern Ukraine says Russian troops are retreating and blowing up bridges to obstruct a possible Ukrainian advance.
Mykolayiv region governor Vitaliy Kim claime… [+9061 chars]"
Live updates | Official says grain being sent to Russia,https://apnews.com/b63acd1869820e56518198029d461a5b,2022-05-30T09:08:19Z,"An official installed by Russia in the Kherson region of southern Ukraine says grain from the area is being sent to Russia. The deputy head of the Russia-backed administration for the Kherson region, told Russia’s Tass state news agency on…","An official installed by Russia in the Kherson region of southern Ukraine says grain from the area is being sent to Russia.
Kirill Stremousov, the deputy head of the Russia-backed administration for… [+5597 chars]"
Russian journalist sells Nobel Prize for Ukrainian children,https://apnews.com/9a6bb6e61350e1bb8221924c1bfe30a3,2022-06-20T05:18:52Z,What is the price of peace? That question that could be partially answered when Russian journalist Dmitry Muratov’s Nobel Peace Prize medal sells at auction. Heritage Auctions in New York has the medal currently up for bidding with all proceeds…,"By BOBBY CAINA CALVAN - Associated Press
NEW YORK (AP) What's the price of peace?
That question could be partially answered Monday night when Russian journalist Dmitry Muratov auctions off his Nobe… [+4368 chars]"
Smashed buildings in Mariupol produce 'caravan of death',https://apnews.com/74883ed750fb8778259cf733e1095fb8,2022-06-09T04:07:14Z,"The human cost of the war in Ukraine mounted as workers pulled up to 100 bodies from each smashed building in the devastated city of Mariupol. One official described the gruesome effort as an “endless caravan of death.” Meanwhile, fears…","By BERNAT ARMANGUÉ and YURAS KARMANAU - Associated Press
BAKHMUT, Ukraine (AP) The human cost of the war in Ukraine mounted as workers pulled up to 100 bodies from each smashed building in the devas… [+6421 chars]"
Macron says Russia can't win in Ukraine after strike on mall,https://apnews.com/be890f11b0a5abfb41ddb1cfc8d5b212,2022-06-28T12:16:51Z,France's president has said that Russia “cannot and should not win” the war in Ukraine. Emmanuel Macron comments Tuesday came a day after a Russian missile attack on a crowded shopping mall that killed 18 put the conflict’s terrible toll…,"By FRANCESCA EBEL and YURAS KARMANAU - Associated Press
KREMENCHUK, Ukraine (AP) French President Emmanuel Macron said Tuesday that Russia cannot and should not win the war in Ukraine, a day after a… [+6473 chars]"
China's Xi reasserts support for Russia on security issues,https://apnews.com/be6784db91d28a5f44b5998c289a22da,2022-06-15T13:12:53Z,Chinese President Xi Jinping has reasserted his country's support for Russia on issues of sovereignty and security in a phone call with Russian leader Vladimir Putin. State media say Xi told Putin that China is “willing to work with Russia…,"BEIJING (AP) Chinese President Xi Jinping reasserted his countrys support for Russia on issues of sovereignty and security in a phone call with Russian leader Vladimir Putin on Wednesday, state media… [+3176 chars]"
"EXPLAINER: At 100 days, Russia-Ukraine war by the numbers",https://apnews.com/7c1d0e4a3795919c56cabdb0dd51d61c,2022-06-03T06:39:57Z,"One hundred days into Russia’s invasion of Ukraine, numbers tell the tale of the death, destruction and economic havoc caused by Europe’s worst armed conflict in decades. The counts, while often just estimates, are staggering: Tens of thousands of civilians…","By JAMEY KEATEN and YURAS KARMANAU - Associated Press
GENEVA (AP) One hundred days into Russia's invasion of Ukraine, the war has brought the world a near-daily drumbeat of gut wrenching scenes: Civ… [+7478 chars]"
'Everything is on fire': Ukraine region weathers bombardment,https://apnews.com/9eeab67a042a5affc938755a2d30c573,2022-06-21T14:49:54Z,Russian attacks are laying down a curtain of fire across areas of eastern Ukraine where pockets of resistance are denying Moscow full military control of the region. A regional official told The Associated Press on Tuesday that “everything that can…,"By YURAS KARMANAU, JOHN LEICESTER and DAVID KEYTON - Associated Press
KYIV, Ukraine (AP) Russian attacks laid down a curtain of fire Tuesday across areas of eastern Ukraine where pockets of resistan… [+5100 chars]"
AP source: US providing anti-air defense system to Ukraine,https://apnews.com/3437ebe5d3e167e399af96665d1354b6,2022-06-27T05:08:26Z,"President Joe Biden is set to announce that the U.S. is providing advanced an surface-to-air missile system to Ukraine, as well as additional artillery support. A person familiar with the matter described the latest U.S. assistance meant to help Ukraine…","By ZEKE MILLER and GEIR MOULSON - Associated Press
ELMAU, Germany (AP) The Group of Seven economic powers are set to commit themselves to supporting Ukraine in the long haul, with the U.S. preparing… [+4872 chars]"
"Africa 'taken hostage' by Russia's invasion, Zelenskyy says",https://apnews.com/908eea69f9761d032afcc29cdd628302,2022-06-21T05:32:21Z,"Ukraine's leader has told the African Union that the continent has been ""taken hostage” in Russia’s invasion of Ukraine amid catastrophically rising food prices. President Volodymyr Zelenskyy's closed-door speech Monday followed weeks of requests for him to a…","By CARA ANNA - Associated Press
NAIROBI, Kenya (AP) Africa is actually taken hostage in Russias invasion of Ukraine amid catastrophically rising food prices, Ukrainian President Volodymyr Zelenskyy … [+2813 chars]"
Japan court: Nuclear plant's tsunami safeguards inadequate,https://apnews.com/07354c6c603cdd430d14fdd6b43262dd,2022-05-31T13:06:33Z,"A Japanese court has ordered a utility not to restart a nuclear power plant because of inadequate tsunami safeguards, backing the safety concerns of residents. The government has been pushing for more nuclear reactors to resume generating power after pledging…","By MARI YAMAGUCHI - Associated Press
TOKYO (AP) A Japanese court on Tuesday ordered a utility not to restart a nuclear power plant because of inadequate tsunami safeguards, backing the safety concer… [+2341 chars]"
"Long, fraught timeline of tensions over Iran nuclear program",https://apnews.com/92b5e8e550ea6ad132941e48697ca728,2022-06-09T14:31:47Z,"Iran has started removing 27 surveillance cameras installed by U.N. inspectors at nuclear sites around the country, widening a dispute over Tehran’s program as it enriches uranium closer than ever to weapons-grade levels. Iran’s atomic program first came to t…","Iran has started removing 27 surveillance cameras installed by U.N. inspectors at nuclear sites around the country, widening a dispute over Tehran's program as it enriches uranium closer than ever to… [+15288 chars]"
100 speeches in 100 days of war: Zelenskyy rallies Ukraine,https://apnews.com/9023e7c8bb8ea2749d556aa532f1b994,2022-06-03T18:36:37Z,"When Russia invaded Ukraine, no one knew how Ukrainian President Volodymyr Zelenskyy would respond. The 44-year-old who had catapulted himself from the world of entertainment into his nation's presidency now faced an invasion by Russia’s giant army. His respo…","By LYNN BERRY - Associated Press
As Ukrainian President Volodymyr Zelenskyy tells it, when Russia invaded 100 days ago, no one expected his country to survive. World leaders advised him to flee.
Bu… [+4112 chars]"
Editorial Roundup:,https://apnews.com/50ee9ae1fd38abccbf0b076ea9b86dfd,2022-06-22T17:29:44Z,Excerpts from recent editorials in the United States and abroad:,"Excerpts from recent editorials in the United States and abroad:
June 21
The Washington Post says it is crucial the White House stick up for what would be the FDAs most assertive antismoking policy… [+24108 chars]"
"Bosnian Serb leader prays for Trump's return, praises Putin",https://apnews.com/87ec01403da7519380bbb763f6ace053,2022-06-26T19:48:08Z,"The leader of Bosnia’s Serbs says he hopes former U.S. President Donald Trump returns to power. Milorad Dodik said on Sunday that Serbs will “wait for appropriate global circumstances” to reach for their goal of seceding from Bosnia, which he…","SARAJEVO, Bosnia-Herzegovina (AP) The leader of Bosnia's Serbs said Sunday he hoped former U.S. President Donald Trump would return to power and that the Serbs would wait for appropriate global circu… [+3374 chars]"
"Biden, G-7 leaders huddle on energy, inflation, Ukraine war",https://apnews.com/8ec2d58070215ec8393b25e4109eac97,2022-06-26T04:04:47Z,President Joe Biden and his Group of Seven allies will huddle in the Bavarian Alps on Sunday to confer on strategies to secure energy supplies and tackle inflation. They're aiming to keep the fallout from Russia’s invasion of Ukraine from…,"By ZEKE MILLER, DARLENE SUPERVILLE and GEIR MOULSON - Associated Press
ELMAU, Germany (AP) President Joe Biden and his Group of Seven allies will huddle Sunday on strategies to secure energy supplie… [+4141 chars]"
Live updates | EU formally approves embargo on Russia oil,https://apnews.com/a4d103fb600f7e3a91836a4c349d584e,2022-06-03T08:58:10Z,"The European Union has formally approved an embargo on Russian oil and other sanctions targeting major banks and broadcasters over Moscow’s war on Ukraine. EU headquarters on Friday said Russian crude oil will be phased out over six months, and…","BRUSSELS The European Union on Friday formally approved an embargo on Russian oil and other sanctions targeting major banks and broadcasters over Moscows war on Ukraine.
EU headquarters says Russian… [+5223 chars]"
